epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,369.245,1.2575,0.71193,0.87886,0.8387,0.76106,0.84653,0.4496,1.37685,0.76799,0.84001,0.00094664,0.00094664,0.00094664
135,372.129,1.30815,0.75639,0.90004,0.79692,0.76991,0.82483,0.47376,1.34468,0.75104,0.84182,0.00093872,0.00093872,0.00093872
136,374.781,1.32558,0.78255,0.89182,0.81646,0.73451,0.8301,0.45414,1.33622,0.75613,0.8468,0.0009308,0.0009308,0.0009308
137,377.406,1.27467,0.72473,0.88629,0.80921,0.71318,0.8105,0.44766,1.37141,0.75636,0.84656,0.00092288,0.00092288,0.00092288
138,380.234,1.24604,0.71002,0.86901,0.82679,0.69912,0.83087,0.45419,1.44817,0.75844,0.85348,0.00091496,0.00091496,0.00091496
139,382.877,1.21679,0.72462,0.87332,0.83307,0.79646,0.85999,0.48291,1.34214,0.78149,0.83844,0.00090704,0.00090704,0.00090704
140,385.559,1.25668,0.76559,0.88227,0.72356,0.77876,0.8157,0.44697,1.3416,0.78597,0.84927,0.00089912,0.00089912,0.00089912
141,388.238,1.21338,0.74732,0.8668,0.81019,0.79327,0.85656,0.48165,1.33235,0.76281,0.8462,0.0008912,0.0008912,0.0008912
142,390.979,1.27641,0.72669,0.88683,0.87558,0.75221,0.86631,0.51055,1.26335,0.7628,0.83861,0.00088328,0.00088328,0.00088328
143,394.253,1.1817,0.70801,0.87207,0.75673,0.82585,0.86281,0.48296,1.32489,0.77498,0.83191,0.00087536,0.00087536,0.00087536
144,397.002,1.26266,0.7069,0.86379,0.75492,0.83186,0.86788,0.49003,1.29464,0.72173,0.84021,0.00086744,0.00086744,0.00086744
145,399.673,1.26262,0.7053,0.88601,0.82717,0.80476,0.86906,0.50525,1.28223,0.70471,0.83669,0.00085952,0.00085952,0.00085952
146,402.484,1.19332,0.68983,0.88138,0.8207,0.77876,0.85719,0.48224,1.39603,0.70137,0.83646,0.0008516,0.0008516,0.0008516
147,405.19,1.2415,0.68863,0.85611,0.87956,0.77554,0.86462,0.48858,1.32268,0.69864,0.83432,0.00084368,0.00084368,0.00084368
148,407.94,1.24408,0.74738,0.8797,0.85874,0.75315,0.86061,0.49772,1.28111,0.69862,0.82898,0.00083576,0.00083576,0.00083576
149,410.726,1.20269,0.69125,0.88142,0.81476,0.73451,0.84101,0.49161,1.24668,0.71218,0.83283,0.00082784,0.00082784,0.00082784
150,413.365,1.18113,0.68181,0.86974,0.78889,0.79368,0.86294,0.50882,1.31954,0.7071,0.8434,0.00081992,0.00081992,0.00081992
151,416.132,1.27333,0.68922,0.8631,0.81266,0.80531,0.88328,0.51572,1.29808,0.68082,0.82935,0.000812,0.000812,0.000812
152,419.496,1.1934,0.70018,0.88194,0.87371,0.7347,0.84422,0.47185,1.36908,0.73364,0.85711,0.00080408,0.00080408,0.00080408
153,422.203,1.20652,0.68337,0.91322,0.89077,0.73451,0.87195,0.49688,1.30441,0.69823,0.83633,0.00079616,0.00079616,0.00079616
154,424.946,1.20701,0.71311,0.8796,0.89126,0.74336,0.86632,0.49189,1.28603,0.69329,0.83752,0.00078824,0.00078824,0.00078824
155,427.836,1.16954,0.67732,0.86037,0.84147,0.79853,0.87707,0.50868,1.25332,0.69777,0.82637,0.00078032,0.00078032,0.00078032
156,430.504,1.17068,0.67336,0.8901,0.79184,0.81416,0.88086,0.49519,1.35606,0.72819,0.83035,0.0007724,0.0007724,0.0007724
157,433.246,1.23805,0.68944,0.87968,0.85603,0.76106,0.87629,0.51521,1.24068,0.71444,0.83583,0.00076448,0.00076448,0.00076448
158,436.033,1.22018,0.71666,0.86275,0.81667,0.78843,0.85856,0.49393,1.2755,0.70286,0.83851,0.00075656,0.00075656,0.00075656
159,438.741,1.14126,0.6796,0.85785,0.85242,0.75221,0.84091,0.49107,1.33468,0.72068,0.84363,0.00074864,0.00074864,0.00074864
160,441.542,1.11123,0.7171,0.83943,0.84084,0.74805,0.81845,0.45034,1.29068,0.77714,0.83187,0.00074072,0.00074072,0.00074072
